name,category,year,address,lon,lat
Cj's Pub,Restaurant,2011,"236 S Michigan St, South Bend, In 46601",-86.24994459999999,41.6738677
R.k. City Food Mart,Restaurant,2011,"301 N Lafayette Blvd, South Bend, In 46601",-86.2539884,41.679270699999996
Aids Assist Of North Indiana,Charitable Solicitations,2011,"201 S William St, South Bend, In 46601",-86.2564117,41.6745836
"Zolman Tire, Inc",Automotive Repair & Svc,2011,"406 E Monroe St, South Bend, In 46601",-86.2453695,41.6706116
"Red's Worldwide, Llc",Precious Metal Dealers,2011,"1072 Lincoln Way E, South Bend, In 46601",-86.2362538,41.66319379999999
"Red's Worldwide, Llc",Second Hand Dealers,2011,"1072 Lincoln Way E, South Bend, In 46601",-86.2362538,41.66319379999999
Indoor Garage Sale,Second Hand Dealers,2011,"1201 W Western Ave, South Bend, In 46601",-86.2683122,41.672481
Taco Bell / Pizza Hut ,Restaurant,2011,"221 W Lasalle Ave, South Bend, In 46601",-86.2532179,41.6792817
Hedman Ptl Tire,Automotive Repair & Svc,2011,"135 N Lafayette Blvd, South Bend, In 46601",-86.2540203,41.6774212
Expert Tire Store ,Automotive Repair & Svc,2011,"502 S Michigan St, South Bend, In 46601",-86.2498257,41.6706689
Firestone Complete Auto Care,Automotive Repair & Svc,2011,"4921 W Western Ave, South Bend, In 46601",-86.31719389999999,41.6723819
Professional Sports Catering,Restaurant,2011,"501 W South St, South Bend, In 46601",-86.2558959,41.6698617
Dew Drop Inn,Restaurant,2011,"822 S Lafayette Blvd, South Bend, In 46601",-86.2530393,41.6652577
Barnes Laundry Mat,Self Service Laundry,2011,"234 Chapin St, South Bend, In 46601",-86.26121189999999,41.6736118
Innisfree Bed & Breakfast,Restaurant,2011,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
The Vine,Restaurant,2011,"103 W Colfax Ave, South Bend, In 46601",-86.25070149999999,41.6778415
Masterpiece Creations/Palais,Restaurant,2011,"105 W Colfax Ave, South Bend, In 46601",-86.2509051,41.6781414
Navarre At The Woodward,Restaurant,2011,"111 Woodward Ct, South Bend, In 46601",-86.2513738,41.6766703
Temple Beth-El,Restaurant,2011,"305 W Madison St, South Bend, In 46601",-86.2541899,41.6810434
Oliver Inn,Restaurant,2011,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
V.f.w. Post 1167,Restaurant,2011,"1047 Lincoln Way E, South Bend, In 46601",-86.235976,41.66439039999999
The View Tavern,Restaurant,2011,"515 E Jefferson Blvd, South Bend, In 46601",-86.24349649999999,41.6752713
Victory Bar Inc,Restaurant,2011,"907 S Michigan St, South Bend, In 46601",-86.2503175,41.6648649
7-Eleven,Restaurant,2011,"333 S Logan St, South Bend, In 46601",-86.1968688,41.6732211
Mark Temple Tree Service,Arborist/Tree Service,2011,"202 S Olive St, South Bend, In 46601",-86.2829836,41.6751925
Backstage Grill,Restaurant,2011,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
South Bend Marriott Hotel,Hotel/Motel,2011,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Tippecanoe Place Restaurant,Restaurant,2011,"620 W Washington St, South Bend, In 46601",-86.2578399,41.6757187
Noma Restaurant,Restaurant,2011,"119 N Michigan St, South Bend, In 46601",-86.25074459999999,41.6771509
Big Brothers/Big Sisters,Charitable Solicitations,2011,"105 E Jefferson Blvd, South Bend, In 46601",-86.2498234,41.6751684
Trio's Restaurant & Jazz Club,Restaurant,2011,"129 N Michigan St, South Bend, In 46601",-86.2508175,41.6773956
"Fiddler's Hearth, Inc",Restaurant,2011,"127 N Main St, South Bend, In 46601",-86.2523252,41.6772891
Jimmy John's,Restaurant,2011,"138 S Michigan St, South Bend, In 46601",-86.2499716,41.6752818
"Mc Investments, Llc",Public Parking Facility,2011,"322 S Lafayette Blvd, South Bend, In 46601",-86.2530575,41.6728642
Indiana Auto Parts,Automotive Repair & Svc,2011,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Indiana Auto Parts,Scrap Metal /Junk Dealers,2011,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Saint Patrick Catholic Church,Restaurant,2011,"308 S Scott St, South Bend, In 46601",-86.2584746,41.6732508
Saint Hedwig Memorial Center,Restaurant,2011,"331 S Scott St, South Bend, In 46601",-86.25920169999999,41.6728667
Vip Womans Soul Food Carry Out,Restaurant,2011,"342 Lincoln Way W, South Bend, In 46601",-86.2559157,41.6794083
East Bank Emporium,Restaurant,2011,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
Bellini Landscaping & Design,Arborist/Tree Service,2011,"549 Lincoln Way W, South Bend, In 46601",-86.2588638,41.6809857
South Bend Scottish Rite,Restaurant,2011,"427 N Main St, South Bend, In 46601",-86.2526029,41.6813029
Gates Downtown Service,Automotive Repair & Svc,2011,"410 W Wayne St, South Bend, In 46601",-86.2553915,41.6730795
Smokin Addies,Restaurant,2011,"501 Lincoln Way W, South Bend, In 46601",-86.25764149999999,41.6804947
City Of South Bend/United Way,Open Air Vendors (Public/Private),2011,"227 W Jefferson Blvd, South Bend, In 46601",-86.253079,41.67540839999999
Sean O'casey's,Restaurant,2011,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Saint Joseph County Jail,Restaurant,2011,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
Volcano Restaurant,Restaurant,2010,"3700 Lincoln Way W, South Bend, In 46601",-86.30094489999999,41.6928562
Madison Primary School,Restaurant,2010,"832 N Lafayette Blvd, South Bend, In 46601",-86.2528036,41.6858942
Lasalle Intermediate Academy,Restaurant,2010,"2701 Elwood Ave, South Bend, In 46601",-86.2874265,41.69479250000001
Arby's Roast Beef ,Restaurant,2010,"209 W Sample St, South Bend, In 46601",-86.25235099999999,41.665737
Cushing Manor Bed & Breakfast,Restaurant,2011,"508 W Washington St, South Bend, In 46601",-86.2565307,41.6761039
College Football Hall Of Fame,Transient Merchant,2011,"111 S Saint Joseph St, South Bend, In 46601",-86.24927,41.6760621
Tom's Restaurant,Restaurant,2011,"131 S Lafayette Blvd, South Bend, In 46601",-86.2537272,41.6752853
"Mc Investments, Llc",Public Parking Facility,2011,"117 S William St, South Bend, In 46601",-86.2564009,41.6755304
Ampco System Parking,Public Parking Facility,2011,"111 S Michigan St, South Bend, In 46601",-86.25057199999999,41.6758123
South Bend Chocolate Co,Restaurant,2011,"615 N Michigan St, South Bend, In 46601",-86.2519755,41.68369089999999
Precision Transmission,Automotive Repair & Svc,2011,"902 S Michigan St, South Bend, In 46601",-86.2495478,41.6649108
"Mason's Htg, A/C & Appliance",Second Hand Dealers,2011,"118 E Sample St, South Bend, In 46601",-86.2490716,41.664973
Oliver Inn,Hotel/Motel,2011,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
Ampco System Parking,Public Parking Facility,2011,"211 N Lafayette Blvd, South Bend, In 46601",-86.25406799999999,41.6781374
Ampco System Parking,Public Parking Facility,2011,"121 E Wayne St, South Bend, In 46601",-86.24927,41.6740402
Ampco System Parking,Public Parking Facility,2011,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
"Mc Investments, Llc",Public Parking Facility,2011,"123 N Main St, South Bend, In 46601",-86.25235479999999,41.6771629
Ampco System Parking,Public Parking Facility,2011,"226 S Main St, South Bend, In 46601",-86.2517462,41.6741555
Episcopal Cathedral Of St Jame,Restaurant,2011,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Masterpiece Creations/Bistro,Restaurant,2011,"211 N Michigan St, South Bend, In 46601",-86.250574,41.678226
"S.b.marriott ""We Proudly Brew""",Restaurant,2011,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
O'sullivan's Crossing,Restaurant,2011,"235 S Michigan St, South Bend, In 46601",-86.25078669999999,41.673836
Mc Cormick's,Restaurant,2011,"125 N Michigan St, South Bend, In 46601",-86.2507921,41.6772426
Dismas House Of South Bend,Restaurant,2011,"521 S Saint Joseph St, South Bend, In 46601",-86.2489923,41.6701037
Liberty Discount Outlet,Second Hand Dealers,2011,"1078 Lincoln Way E, South Bend, In 46601",-86.2353211,41.6629494
The State Cafe & Catering,Restaurant,2011,"117 E Wayne St, South Bend, In 46601",-86.24994459999999,41.6738677
Hope Ministries,Charitable Solicitations,2011,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
The Cellar Door,Restaurant,2011,"213 W Washington St, South Bend, In 46601",-86.2525605,41.6764905
Massage By Angie,Massage,2011,"108 N Main St, South Bend, In 46601",-86.2516507,41.67660619999999
Lasalle Grill,Restaurant,2010,"115 W Colfax Ave, South Bend, In 46601",-86.2513338,41.6778473
Mc Donald's,Restaurant,2010,"416 N Michigan St, South Bend, In 46601",-86.2500239,41.68094680000001
Mc Donald's,Restaurant,2010,"5021 W Western Ave, South Bend, In 46601",-86.3185412,41.6725805
Bendix Family Restaurant,Restaurant,2010,"4920 W Western Ave, South Bend, In 46601",-86.3174317,41.6714562
Peggs,Restaurant,2010,"127 S Michigan St, South Bend, In 46601",-86.2506844,41.6754615
"Corby's Lounge, Inc",Restaurant,2010,"441 E Lasalle Ave, South Bend, In 46601",-86.244548,41.679311
Burger King ,Restaurant,2010,"121 W Lasalle Ave, South Bend, In 46601",-86.251611,41.6794432
South Bend Chocolate Co.,Restaurant,2010,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
Hope Ministries,Restaurant,2010,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
Memorial Hospital - Centennial,Public Parking Facility,2010,"621 Memorial Dr, South Bend, In 46601",-86.2532148,41.6837976
Episcopal Cathedral Of St Jame,Public Parking Facility,2010,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
"Summit Club Of S.b., Inc.",Restaurant,2010,"211 W Washington St, South Bend, In 46601",-86.25245699999999,41.6766688
Saint Joseph County Juvenile J,Restaurant,2010,"1000 S Michigan St, South Bend, In 46601",-86.2478416,41.6638829
Memorial Hospital - Navarre,Public Parking Facility,2010,"100 W Navarre St, South Bend, In 46601",-86.2510716,41.682686
El Paraiso,Restaurant,2010,"425 S Main St, South Bend, In 46601",-86.252521,41.6714773
Smg F&B Llc (Savor) Center Caf,Restaurant,2010,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
The State Cafe & Catering,Restaurant,2009,"117 E Wayne St, South Bend, In 46601",-86.24994459999999,41.6738677
Hope Ministries,Charitable Solicitations,2009,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
"Tugara, Paul M",Taxi Services,2009,"502 Wenger St, South Bend, In 46601",-86.2444088,41.6625307
Tippecanoe Place Restaurant,Restaurant,2009,"620 W Washington St, South Bend, In 46601",-86.2578399,41.6757187
"Mc Investments, Llc",Public Parking Facility,2009,"322 S Lafayette Blvd, South Bend, In 46601",-86.2530575,41.6728642
Indiana Auto Parts,Automotive Repair & Svc,2009,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
Indiana Auto Parts,Scrap Metal /Junk Dealers,2009,"3300 S Main St, South Bend, In 46601",-86.25143899999999,41.640639
C's Bbq,Restaurant,2009,"1131 W Washington St, South Bend, In 46601",-86.267618,41.6764053
Massage By Angie,Massage,2009,"108 N Main St, South Bend, In 46601",-86.2516507,41.67660619999999
Bg's Downtown Dogs,Restaurant,2009,"111 S Saint Joseph St, South Bend, In 46601",-86.24927,41.6760621
Dew Drop Inn,Restaurant,2009,"822 S Lafayette Blvd, South Bend, In 46601",-86.2530393,41.6652577
Noma Restaurant,Restaurant,2009,"119 N Michigan St, South Bend, In 46601",-86.25074459999999,41.6771509
Sean O'casey's,Restaurant,2009,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Cushing Manor Bed & Breakfast,Restaurant,2009,"508 W Washington St, South Bend, In 46601",-86.2565307,41.6761039
Inn On Historic W Washington,Restaurant,2009,"322 W Washington St, South Bend, In 46601",-86.254666,41.6760822
Inn On Historic W Washington,Hotel/Motel,2009,"322 W Washington St, South Bend, In 46601",-86.254666,41.6760822
Tom's Restaurant,Restaurant,2009,"131 S Lafayette Blvd, South Bend, In 46601",-86.2537272,41.6752853
"Mc Investments, Llc",Public Parking Facility,2009,"117 S William St, South Bend, In 46601",-86.2564009,41.6755304
Ampco System Parking,Public Parking Facility,2009,"111 S Michigan St, South Bend, In 46601",-86.25057199999999,41.6758123
Ampco System Parking,Public Parking Facility,2009,"211 N Lafayette Blvd, South Bend, In 46601",-86.25406799999999,41.6781374
Ampco System Parking,Public Parking Facility,2009,"121 E Wayne St, South Bend, In 46601",-86.24927,41.6740402
Saint Patrick Catholic Church,Restaurant,2009,"308 S Scott St, South Bend, In 46601",-86.2584746,41.6732508
V.f.w. Post 1167,Restaurant,2009,"1047 Lincoln Way E, South Bend, In 46601",-86.235976,41.66439039999999
The View Tavern,Restaurant,2009,"515 E Jefferson Blvd, South Bend, In 46601",-86.24349649999999,41.6752713
Victory Bar Inc,Restaurant,2009,"907 S Michigan St, South Bend, In 46601",-86.2503175,41.6648649
Taco Bell / Pizza Hut ,Restaurant,2009,"221 W Lasalle Ave, South Bend, In 46601",-86.2532179,41.6792817
Quiznos Sub,Restaurant,2009,"131 S Michigan St, South Bend, In 46601",-86.2505784,41.6751531
Oliver Inn,Restaurant,2009,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
Saint Joseph County Jail,Restaurant,2009,"401 W Sample St, South Bend, In 46601",-86.25442799999999,41.6663529
Ampco System Parking,Public Parking Facility,2009,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
"Mason's Htg, A/C & Appliance",Second Hand Dealers,2009,"118 E Sample St, South Bend, In 46601",-86.2490716,41.664973
Oliver Inn,Hotel/Motel,2009,"630 W Washington St, South Bend, In 46601",-86.2585936,41.6759376
"Zolman Tire, Inc",Automotive Repair & Svc,2009,"406 E Monroe St, South Bend, In 46601",-86.2453695,41.6706116
"Red's Worldwide, Llc",Precious Metal Dealers,2009,"1072 Lincoln Way E, South Bend, In 46601",-86.2362538,41.66319379999999
"Red's Worldwide, Llc",Second Hand Dealers,2009,"1072 Lincoln Way E, South Bend, In 46601",-86.2362538,41.66319379999999
"Mc Investments, Llc",Public Parking Facility,2009,"123 N Main St, South Bend, In 46601",-86.25235479999999,41.6771629
Indoor Garage Sale,Second Hand Dealers,2009,"1201 W Western Ave, South Bend, In 46601",-86.2683122,41.672481
Hedman Ptl Tire,Automotive Repair & Svc,2009,"135 N Lafayette Blvd, South Bend, In 46601",-86.2540203,41.6774212
Expert Tire Store ,Automotive Repair & Svc,2009,"502 S Michigan St, South Bend, In 46601",-86.2498257,41.6706689
Firestone Complete Auto Care,Automotive Repair & Svc,2009,"4921 W Western Ave, South Bend, In 46601",-86.31719389999999,41.6723819
Professional Sports Catering,Restaurant,2009,"501 W South St, South Bend, In 46601",-86.2558959,41.6698617
Pop Style,Restaurant,2009,"225 S Michigan St, South Bend, In 46601",-86.25061269999999,41.6741203
City Of South Bend/United Way,Open Air Vendors (Public/Private),2009,"227 W Jefferson Blvd, South Bend, In 46601",-86.253079,41.67540839999999
College Football Hall Of Fame,Transient Merchant,2009,"111 S Saint Joseph St, South Bend, In 46601",-86.24927,41.6760621
South Bend Chocolate Co,Restaurant,2009,"615 N Michigan St, South Bend, In 46601",-86.2519755,41.68369089999999
Precision Transmission,Automotive Repair & Svc,2009,"902 S Michigan St, South Bend, In 46601",-86.2495478,41.6649108
Ampco System Parking,Public Parking Facility,2009,"226 S Main St, South Bend, In 46601",-86.2517462,41.6741555
Episcopal Cathedral Of St Jame,Restaurant,2009,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Masterpiece Creations/Bistro,Restaurant,2009,"211 N Michigan St, South Bend, In 46601",-86.250574,41.678226
"S.b.marriott ""We Proudly Brew""",Restaurant,2009,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
R.k. City Food Mart,Restaurant,2009,"301 N Lafayette Blvd, South Bend, In 46601",-86.2539884,41.679270699999996
O'sullivan's Crossing,Restaurant,2009,"235 S Michigan St, South Bend, In 46601",-86.25078669999999,41.673836
Mc Cormick's,Restaurant,2009,"125 N Michigan St, South Bend, In 46601",-86.2507921,41.6772426
Dismas House Of South Bend,Restaurant,2009,"521 S Saint Joseph St, South Bend, In 46601",-86.2489923,41.6701037
Innisfree Bed & Breakfast,Restaurant,2009,"702 W Colfax Ave, South Bend, In 46601",-86.2596052,41.6774285
The Vine,Restaurant,2009,"103 W Colfax Ave, South Bend, In 46601",-86.25070149999999,41.6778415
Masterpiece Creations/Palais,Restaurant,2009,"105 W Colfax Ave, South Bend, In 46601",-86.2509051,41.6781414
Navarre At The Woodward,Restaurant,2009,"111 Woodward Ct, South Bend, In 46601",-86.2513738,41.6766703
Temple Beth-El,Restaurant,2009,"305 W Madison St, South Bend, In 46601",-86.2541899,41.6810434
Saint Hedwig Memorial Center,Restaurant,2009,"331 S Scott St, South Bend, In 46601",-86.25920169999999,41.6728667
Vip Womans Soul Food Carry Out,Restaurant,2009,"342 Lincoln Way W, South Bend, In 46601",-86.2559157,41.6794083
East Bank Emporium,Restaurant,2009,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
South Bend Marriott Hotel,Hotel/Motel,2009,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Trio's Restaurant & Jazz Club,Restaurant,2009,"129 N Michigan St, South Bend, In 46601",-86.2508175,41.6773956
"Fiddler's Hearth, Inc",Restaurant,2009,"127 N Main St, South Bend, In 46601",-86.2523252,41.6772891
Jimmy John's,Restaurant,2009,"138 S Michigan St, South Bend, In 46601",-86.2499716,41.6752818
Ugly Mugs Cafe & Culture,Restaurant,2009,"102 N Main St, South Bend, In 46601",-86.2516177,41.6765846
Frenchies,Restaurant,2009,"230 S Michigan St, South Bend, In 46601",-86.24994459999999,41.67402329999999
"Kj's Main Cafe, Llc",Restaurant,2009,"321 S Main St, South Bend, In 46601",-86.25242229999999,41.6728722
Smokin Addies,Restaurant,2009,"501 Lincoln Way W, South Bend, In 46601",-86.25764149999999,41.6804947
7-Eleven,Restaurant,2009,"333 S Logan St, South Bend, In 46601",-86.1968688,41.6732211
Mark Temple Tree Service,Arborist/Tree Service,2009,"202 S Olive St, South Bend, In 46601",-86.2829836,41.6751925
Backstage Grill,Restaurant,2009,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
D Gayles Authentics,Peddler & Canvasser,2009,"1129 W Jefferson Blvd, South Bend, In 46601",-86.26730069999999,41.67542290000001
Bellini Landscaping & Design,Arborist/Tree Service,2009,"549 Lincoln Way W, South Bend, In 46601",-86.2588638,41.6809857
South Bend Scottish Rite,Restaurant,2009,"427 N Main St, South Bend, In 46601",-86.2526029,41.6813029
South Bend Silver Hawks,Charitable Solicitations,2009,"501 W South St, South Bend, In 46601",-86.2558959,41.6698617
Gates Downtown Service,Automotive Repair & Svc,2009,"410 W Wayne St, South Bend, In 46601",-86.2553915,41.6730795
Volcano Restaurant,Restaurant,2008,"3700 Lincoln Way W, South Bend, In 46601",-86.30094489999999,41.6928562
Madison Primary School,Restaurant,2008,"832 N Lafayette Blvd, South Bend, In 46601",-86.2528036,41.6858942
Lasalle Intermediate Academy,Restaurant,2008,"2701 Elwood Ave, South Bend, In 46601",-86.2874265,41.69479250000001
Arby's Roast Beef ,Restaurant,2008,"209 W Sample St, South Bend, In 46601",-86.25235099999999,41.665737
"Summit Club Of S.b., Inc.",Restaurant,2008,"211 W Washington St, South Bend, In 46601",-86.25245699999999,41.6766688
Saint Joseph County Juvenile J,Restaurant,2008,"1000 S Michigan St, South Bend, In 46601",-86.2478416,41.6638829
Lasalle Grill,Restaurant,2008,"115 W Colfax Ave, South Bend, In 46601",-86.2513338,41.6778473
The Spa At Colfax,Massage,2008,"224 W Colfax Ave, South Bend, In 46601",-86.2533369,41.6775359
Mc Donald's,Restaurant,2008,"416 N Michigan St, South Bend, In 46601",-86.2500239,41.68094680000001
Mc Donald's,Restaurant,2008,"5021 W Western Ave, South Bend, In 46601",-86.3185412,41.6725805
Bendix Family Restaurant,Restaurant,2008,"4920 W Western Ave, South Bend, In 46601",-86.3174317,41.6714562
Peggs,Restaurant,2008,"127 S Michigan St, South Bend, In 46601",-86.2506844,41.6754615
"Corby's Lounge, Inc",Restaurant,2008,"441 E Lasalle Ave, South Bend, In 46601",-86.244548,41.679311
Ciao's Italian Bakery,Restaurant,2008,"123 N Michigan St, South Bend, In 46601",-86.250658,41.6771982
Midas / Ble Automotive,Automotive Repair & Svc,2008,"525 S Michigan St, South Bend, In 46601",-86.25069839999999,41.6700426
Memorial Hospital - Centennial,Public Parking Facility,2008,"621 Memorial Dr, South Bend, In 46601",-86.2532148,41.6837976
Memorial Hospital - Navarre,Public Parking Facility,2008,"100 W Navarre St, South Bend, In 46601",-86.2510716,41.682686
Mark's Restaurant,Restaurant,2008,"112 W Colfax Ave, South Bend, In 46601",-86.25105549999999,41.6775589
South Bend Scrap & Processing,Scrap Metal /Junk Dealers,2008,"3113 S Gertrude St, South Bend, In 46601",-86.27461149999999,41.6410617
Episcopal Cathedral Of St Jame,Public Parking Facility,2008,"117 N Lafayette Blvd, South Bend, In 46601",-86.2538527,41.676775
Cushing Manor Bed & Breakfast,Hotel/Motel,2008,"508 W Washington St, South Bend, In 46601",-86.2565307,41.6761039
"Hamilton Body Shop, Inc",Automotive Repair & Svc,2008,"910 S Lafayette Blvd, South Bend, In 46601",-86.2528718,41.6648502
"Hamilton Body Shop, Inc",Vehicle Removal,2008,"910 S Lafayette Blvd, South Bend, In 46601",-86.2528718,41.6648502
Instant Lube ,Automotive Repair & Svc,2008,"5121 W Western Ave, South Bend, In 46601",-86.3197893,41.6724454
Babcock Services,Automotive Repair & Svc,2008,"101 N Lafayette Blvd, South Bend, In 46601",-86.25399159999999,41.6766435
Madison Oyster Bar,Restaurant,2008,"129 N Main St, South Bend, In 46601",-86.25234499999999,41.677387
Miami Auto Glass,Automotive Repair & Svc,2008,"918 S Michigan St, South Bend, In 46601",-86.24956759999999,41.6645808
Idle Hours Bookshop,Second Hand Dealers,2008,"212 S Michigan St, South Bend, In 46601",-86.2501302,41.6746236
Hope Ministries,Restaurant,2008,"432 S Lafayette Blvd, South Bend, In 46601",-86.25288060000001,41.6712413
Smg F&B Llc (Savor) Center Caf,Restaurant,2008,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
"Centerplate / V.s.a., Inc",Restaurant,2008,"120 S Saint Joseph St, South Bend, In 46601",-86.24801409999999,41.675853
Siam Thai Restaurant,Restaurant,2008,"211 N Main St, South Bend, In 46601",-86.2522657,41.6782009
"Say ""Cheesecake"" Bakery",Restaurant,2008,"213 N Main St, South Bend, In 46601",-86.252224,41.6782635
Jersey Mike's Subs,Restaurant,2008,"111 S Saint Joseph St, South Bend, In 46601",-86.24927,41.6760621
Long John Silver's ,Restaurant,2008,"4949 W Western Ave, South Bend, In 46601",-86.3175902,41.6724723
"Dainty Maid Bake Shop, Inc",Restaurant,2008,"231 S Michigan St, South Bend, In 46601",-86.2506786,41.6739111
Allie's American Grill,Restaurant,2008,"123 N Dr Martin Luther King Jr, South Bend, In 46601",-86.2495117,41.6768936
Club Fever,Restaurant,2008,"222 S Michigan St, South Bend, In 46601",-86.24990489999999,41.6742164
Army & Navy Union ,Restaurant,2008,"1121 W Western Ave, South Bend, In 46601",-86.2671024,41.67242239999999
Julio's Pizza,Restaurant,2008,"2509 S Michigan St, South Bend, In 46601",-86.2499644,41.6484517
Emporium Restaurant-Old,Restaurant,2008,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
Canteen Services / Sbt,Restaurant,2008,"225 W Colfax Ave, South Bend, In 46601",-86.25315839999999,41.67813280000001
Burger King ,Restaurant,2008,"121 W Lasalle Ave, South Bend, In 46601",-86.251611,41.6794432
"Tugara, Paul M",Taxi Services,2008,"502 Wenger St, South Bend, In 46601",-86.2444088,41.6625307
South Bend/Elkhart Audubon Soc,Charitable Solicitations,2008,"401 Park Ave, South Bend, In 46601",-86.25555179999999,41.6833075
South Bend Chocolate Co.,Restaurant,2008,"122 S Michigan St, South Bend, In 46601",-86.2498652,41.67557600000001
East Race Concession Trailer,Restaurant,2008,"121 S Niles Ave, South Bend, In 46601",-86.2445084,41.6754404
Leeper Park Tennis Center,Restaurant,2008,"837 N Lafayette Blvd, South Bend, In 46601",-86.25474539999999,41.686271
Mindy's Downtown Grill,Restaurant,2008,"120 W Lasalle Ave, South Bend, In 46601",-86.2513705,41.6789232
"Subway Of South Bend V, Inc",Restaurant,2008,"113 W Washington St, South Bend, In 46601",-86.2510716,41.6764964
